Date,State,Cured,Deaths,Confirmed
2020-04-06,Tamil Nadu,8,5,571
2020-04-06,Telengana,34,7,321
2020-04-06,Uttarakhand,4,0,26
2020-04-06,Uttar Pradesh,21,3,305
2020-04-06,West Bengal,10,3,80
2020-04-07,Andhra Pradesh,1,3,266
2020-04-07,Andaman and Nicobar Islands,0,0,10
2020-04-07,Arunachal Pradesh,0,0,1
2020-04-07,Assam,0,0,26
2020-04-07,Bihar,0,1,32
2020-04-07,Chandigarh,7,0,18
2020-04-07,Chhattisgarh,9,0,10
2020-04-07,Delhi,21,7,576
2020-04-07,Goa,0,0,7
2020-04-07,Gujarat,25,13,165
2020-04-07,Haryana,25,1,90
2020-04-07,Himachal Pradesh,2,1,13
2020-04-07,Jammu and Kashmir,4,2,116
2020-04-07,Jharkhand,0,0,4
2020-04-07,Karnataka,25,4,175
2020-04-07,Kerala,58,2,327
2020-04-07,Ladakh,10,0,14
2020-04-07,Madhya Pradesh,0,13,229
2020-04-07,Maharashtra,56,48,868
2020-04-07,Manipur,0,0,2
2020-04-07,Mizoram,0,0,1
2020-04-07,Odisha,2,1,42
2020-04-07,Puducherry,1,0,5
2020-04-07,Punjab,4,7,91
2020-04-07,Rajasthan,21,3,288
2020-04-07,Tamil Nadu,8,5,621
2020-04-07,Telengana,35,7,364
2020-04-07,Tripura,0,0,1
2020-04-07,Uttarakhand,5,0,31
2020-04-07,Uttar Pradesh,21,3,305
2020-04-07,West Bengal,13,3,91
2020-04-08,Andhra Pradesh,5,4,305
2020-04-08,Andaman and Nicobar Islands,0,0,10
2020-04-08,Arunachal Pradesh,0,0,1
2020-04-08,Assam,0,0,27
2020-04-08,Bihar,0,1,38
2020-04-08,Chandigarh,7,0,18
2020-04-08,Chhattisgarh,9,0,10
2020-04-08,Delhi,21,9,576
2020-04-08,Goa,0,0,7
2020-04-08,Gujarat,25,13,165
2020-04-08,Haryana,28,3,147
2020-04-08,Himachal Pradesh,2,1,18
2020-04-08,Jammu and Kashmir,4,2,116
2020-04-08,Jharkhand,0,0,4
2020-04-08,Karnataka,25,4,175
2020-04-08,Kerala,70,2,336
2020-04-08,Ladakh,10,0,14
2020-04-08,Madhya Pradesh,0,13,229
2020-04-08,Maharashtra,79,64,1018
2020-04-08,Manipur,0,0,2
2020-04-08,Mizoram,0,0,1
2020-04-08,Odisha,2,1,42
2020-04-08,Puducherry,1,0,5
2020-04-08,Punjab,4,7,91
2020-04-08,Rajasthan,21,3,328
2020-04-08,Tamil Nadu,19,7,690
2020-04-08,Telengana,35,7,427
2020-04-08,Tripura,0,0,1
2020-04-08,Uttarakhand,5,0,31
2020-04-08,Uttar Pradesh,26,3,343
2020-04-08,West Bengal,13,5,99
2020-04-09,Andhra Pradesh,6,4,348
2020-04-09,Andaman and Nicobar Islands,0,0,11
2020-04-09,Arunachal Pradesh,0,0,1
2020-04-09,Assam,0,0,28
2020-04-09,Bihar,0,1,39
2020-04-09,Chandigarh,7,0,18
2020-04-09,Chhattisgarh,9,0,10
2020-04-09,Delhi,21,9,669
2020-04-09,Goa,0,0,7
2020-04-09,Gujarat,25,16,179
2020-04-09,Haryana,29,3,169
2020-04-09,Himachal Pradesh,2,1,18
2020-04-09,Jammu and Kashmir,4,4,158
2020-04-09,Jharkhand,0,0,13
2020-04-09,Karnataka,28,5,181
2020-04-09,Kerala,83,2,345
2020-04-09,Ladakh,10,0,14
2020-04-09,Madhya Pradesh,0,16,259
2020-04-09,Maharashtra,117,72,1135
2020-04-09,Manipur,1,0,2
2020-04-09,Mizoram,0,0,1
2020-04-09,Odisha,2,1,42
2020-04-09,Puducherry,1,0,5
2020-04-09,Punjab,4,8,101
2020-04-09,Rajasthan,21,3,383
2020-04-09,Tamil Nadu,21,8,738
2020-04-09,Telengana,35,7,442
2020-04-09,Tripura,0,0,1
2020-04-09,Uttarakhand,5,0,35
2020-04-09,Uttar Pradesh,31,4,410
2020-04-09,West Bengal,16,5,103
2020-04-10,Andhra Pradesh,7,6,363
2020-04-10,Andaman and Nicobar Islands,0,0,11
2020-04-10,Arunachal Pradesh,0,0,1
2020-04-10,Assam,0,0,29
2020-04-10,Bihar,0,1,60
2020-04-10,Chandigarh,7,0,18
2020-04-10,Chhattisgarh,9,0,10
2020-04-10,Delhi,25,13,898
2020-04-10,Goa,1,0,7
2020-04-10,Gujarat,26,17,241
2020-04-10,Haryana,29,3,169
2020-04-10,Himachal Pradesh,6,1,28
2020-04-10,Jammu and Kashmir,6,4,184
2020-04-10,Jharkhand,0,1,13
2020-04-10,Karnataka,30,6,197
2020-04-10,Kerala,96,2,357
2020-04-10,Ladakh,10,0,15
2020-04-10,Madhya Pradesh,0,16,259
2020-04-10,Maharashtra,125,97,1364
2020-04-10,Manipur,1,0,2
2020-04-10,Mizoram,0,0,1
2020-04-10,Odisha,2,1,44
2020-04-10,Puducherry,1,0,5
2020-04-10,Punjab,5,11,132
2020-04-10,Rajasthan,21,3,463
2020-04-10,Tamil Nadu,21,8,834
2020-04-10,Telengana,35,7,473
2020-04-10,Tripura,0,0,1
2020-04-10,Uttarakhand,5,0,35
2020-04-10,Uttar Pradesh,32,4,431
2020-04-10,West Bengal,16,5,116
2020-04-11,Andhra Pradesh,11,6,381
2020-04-11,Andaman and Nicobar Islands,0,0,11
2020-04-11,Arunachal Pradesh,0,0,1
2020-04-11,Assam,0,1,29
2020-04-11,Bihar,0,1,60
2020-04-11,Chandigarh,7,0,18
2020-04-11,Chhattisgarh,9,0,18
2020-04-11,Delhi,25,14,903
2020-04-11,Goa,1,0,7
2020-04-11,Gujarat,31,19,308
2020-04-11,Haryana,29,3,177
2020-04-11,Himachal Pradesh,6,1,28
2020-04-11,Jammu and Kashmir,6,4,207
2020-04-11,Jharkhand,0,1,17
2020-04-11,Karnataka,37,6,214
2020-04-11,Kerala,123,2,364
2020-04-11,Ladakh,10,0,15
2020-04-11,Madhya Pradesh,0,33,443
2020-04-11,Maharashtra,188,110,1574
2020-04-11,Manipur,1,0,2
2020-04-11,Mizoram,0,0,1
2020-04-11,Odisha,2,1,48
2020-04-11,Puducherry,1,0,7
2020-04-11,Punjab,5,11,132
2020-04-11,Rajasthan,21,3,553
2020-04-11,Tamil Nadu,44,8,911
2020-04-11,Telengana,43,9,504
2020-04-11,Tripura,0,0,2
2020-04-11,Uttarakhand,5,0,35
2020-04-11,Uttar Pradesh,32,4,433
2020-04-11,West Bengal,16,5,126
2020-04-12,Andhra Pradesh,11,6,381
2020-04-12,Andaman and Nicobar Islands,10,0,11
2020-04-12,Arunachal Pradesh,0,0,1
2020-04-12,Assam,0,1,29
2020-04-12,Bihar,19,1,64
2020-04-12,Chandigarh,7,0,19
2020-04-12,Chhattisgarh,10,0,25
2020-04-12,Delhi,25,19,1069
2020-04-12,Goa,5,0,7
2020-04-12,Gujarat,44,22,432
2020-04-12,Haryana,29,3,185
2020-04-12,Himachal Pradesh,6,1,32
2020-04-12,Jammu and Kashmir,6,4,224
2020-04-12,Jharkhand,0,1,17
2020-04-12,Karnataka,37,6,226
2020-04-12,Kerala,142,2,374
2020-04-12,Ladakh,10,0,15
2020-04-12,Madhya Pradesh,0,36,564
2020-04-12,Maharashtra,208,127,1761
2020-04-12,Manipur,1,0,2
2020-04-12,Mizoram,0,0,1
2020-04-12,Odisha,12,1,54
2020-04-12,Puducherry,1,0,7
2020-04-12,Punjab,5,11,151
2020-04-12,Rajasthan,21,3,700
2020-04-12,Tamil Nadu,44,10,969
2020-04-12,Telengana,43,9,504
2020-04-12,Tripura,0,0,2
2020-04-12,Uttarakhand,5,0,35
2020-04-12,Uttar Pradesh,45,5,452
2020-04-12,West Bengal,19,5,134
2020-04-13,Andhra Pradesh,11,7,432
2020-04-13,Andaman and Nicobar Islands,10,0,11
2020-04-13,Arunachal Pradesh,0,0,1
2020-04-13,Assam,0,1,31
2020-04-13,Bihar,26,1,64
2020-04-13,Chandigarh,7,0,21
2020-04-13,Chhattisgarh,10,0,31
2020-04-13,Delhi,27,24,1154
2020-04-13,Goa,5,0,7
2020-04-13,Gujarat,47,26,539
2020-04-13,Haryana,29,3,185
2020-04-13,Himachal Pradesh,13,1,32
2020-04-13,Jammu and Kashmir,6,4,245
2020-04-13,Jharkhand,0,2,19
2020-04-13,Karnataka,59,6,247
2020-04-13,Kerala,179,3,376
2020-04-13,Ladakh,10,0,15
2020-04-13,Madhya Pradesh,44,43,604
2020-04-13,Maharashtra,217,149,1985
2020-04-13,Manipur,1,0,2
2020-04-13,Mizoram,0,0,1
2020-04-13,Nagaland,0,0,1
2020-04-13,Odisha,12,1,54
2020-04-13,Puducherry,1,0,7
2020-04-13,Punjab,14,11,167
2020-04-13,Rajasthan,21,3,812
2020-04-13,Tamil Nadu,50,11,1075
2020-04-13,Telengana,100,16,562
2020-04-13,Tripura,0,0,2
2020-04-13,Uttarakhand,5,0,35
2020-04-13,Uttar Pradesh,47,5,483
2020-04-13,West Bengal,29,7,152
2020-04-14,Andhra Pradesh,14,9,473
2020-04-14,Andaman and Nicobar Islands,10,0,11
2020-04-14,Arunachal Pradesh,0,0,1
2020-04-14,Assam,0,1,31
2020-04-14,Bihar,26,1,66
2020-04-14,Chandigarh,7,0,21
2020-04-14,Chhattisgarh,10,0,31
2020-04-14,Delhi,30,28,1510
2020-04-14,Goa,5,0,7
2020-04-14,Gujarat,55,26,617
2020-04-14,Haryana,34,3,199
2020-04-14,Himachal Pradesh,13,1,32
2020-04-14,Jammu and Kashmir,16,4,270
2020-04-14,Jharkhand,0,2,24
2020-04-14,Karnataka,65,9,258
2020-04-14,Kerala,198,3,379
2020-04-14,Ladakh,10,0,15
2020-04-14,Madhya Pradesh,51,50,730
2020-04-14,Maharashtra,229,160,2337
2020-04-14,Manipur,1,0,2
2020-04-14,Meghalaya,0,0,1
2020-04-14,Mizoram,0,0,1
2020-04-14,Nagaland,0,0,1
2020-04-14,Odisha,18,1,55
2020-04-14,Puducherry,1,0,7
2020-04-14,Punjab,14,12,176
2020-04-14,Rajasthan,133,3,879
2020-04-14,Tamil Nadu,58,11,1173
2020-04-14,Telengana,100,17,624
2020-04-14,Tripura,0,0,2
2020-04-14,Uttarakhand,7,0,35
2020-04-14,Uttar Pradesh,49,5,657
2020-04-14,West Bengal,36,7,190
2020-04-15,Andaman and Nicobar Islands,10,0,11
2020-04-15,Andhra Pradesh,16,9,503
2020-04-15,Arunachal Pradesh,0,0,1
2020-04-15,Assam,0,1,33
2020-04-15,Bihar,29,1,70
2020-04-15,Chandigarh,7,0,21
2020-04-15,Chhattisgarh,13,0,33
2020-04-15,Delhi,30,30,1561
2020-04-15,Goa,5,0,7
2020-04-15,Gujarat,59,30,695
2020-04-15,Haryana,34,3,199
2020-04-15,Himachal Pradesh,13,1,33
2020-04-15,Jammu and Kashmir,30,4,278
2020-04-15,Jharkhand,0,2,27
2020-04-15,Karnataka,75,11,277
2020-04-15,Kerala,211,3,387
2020-04-15,Ladakh,10,0,17
2020-04-15,Madhya Pradesh,64,53,987
2020-04-15,Maharashtra,259,178,2687
2020-04-15,Manipur,1,0,2
2020-04-15,Meghalaya,0,1,7
2020-04-15,Mizoram,0,0,1
2020-04-15,Nagaland,0,0,0
2020-04-15,Odisha,18,1,60
2020-04-15,Puducherry,1,0,7
2020-04-15,Punjab,14,13,186
2020-04-15,Rajasthan,147,3,1005
2020-04-15,Tamil Nadu,81,12,1204
2020-04-15,Telengana,120,18,647
2020-04-15,Tripura,0,0,2
2020-04-15,Uttarakhand,9,0,37
2020-04-15,Uttar Pradesh,51,11,735
2020-04-15,West Bengal,37,7,213
2020-04-16,Andaman and Nicobar Islands,10,0,11
2020-04-16,Andhra Pradesh,20,14,534
2020-04-16,Arunachal Pradesh,0,0,1
2020-04-16,Assam,5,1,33
2020-04-16,Bihar,29,1,74
2020-04-16,Chandigarh,7,0,21
2020-04-16,Chhattisgarh,17,0,33
2020-04-16,Delhi,42,32,1578
2020-04-16,Goa,5,0,7
2020-04-16,Gujarat,64,36,871
2020-04-16,Haryana,43,3,205
2020-04-16,Himachal Pradesh,16,1,35
2020-04-16,Jammu and Kashmir,36,4,300
2020-04-16,Jharkhand,0,2,28
2020-04-16,Karnataka,82,13,315
2020-04-16,Kerala,218,3,388
2020-04-16,Ladakh,10,0,17
2020-04-16,Madhya Pradesh,64,53,1120
2020-04-16,Maharashtra,295,187,2919
2020-04-16,Manipur,1,0,2
2020-04-16,Meghalaya,0,1,7
2020-04-16,Mizoram,0,0,1
2020-04-16,Nagaland,0,0,0
2020-04-16,Odisha,18,1,60
2020-04-16,Puducherry,1,0,7
2020-04-16,Punjab,27,13,186
2020-04-16,Rajasthan,147,3,1023
2020-04-16,Tamil Nadu,118,14,1242
2020-04-16,Telengana,120,18,698
2020-04-16,Tripura,1,0,2
2020-04-16,Uttarakhand,9,0,37
2020-04-16,Uttar Pradesh,68,13,773
2020-04-16,West Bengal,42,7,231
2020-04-17,Andaman and Nicobar Islands,10,0,11
2020-04-17,Andhra Pradesh,36,14,572
2020-04-17,Arunachal Pradesh,0,0,1
2020-04-17,Assam,5,1,35
2020-04-17,Bihar,37,1,83
2020-04-17,Chandigarh,9,0,21
2020-04-17,Chhattisgarh,23,0,36
2020-04-17,Delhi,51,38,1640
2020-04-17,Goa,6,0,7
2020-04-17,Gujarat,74,38,1021
2020-04-17,Haryana,43,3,205
2020-04-17,Himachal Pradesh,16,1,35
2020-04-17,Jammu and Kashmir,38,4,314
2020-04-17,Jharkhand,0,2,29
2020-04-17,Karnataka,82,13,353
2020-04-17,Kerala,245,3,395
2020-04-17,Ladakh,14,0,18
2020-04-17,Madhya Pradesh,65,57,1308
2020-04-17,Maharashtra,300,194,3205
2020-04-17,Manipur,1,0,2
2020-04-17,Meghalaya,0,1,9
2020-04-17,Mizoram,0,0,1
2020-04-17,Nagaland,0,0,0
2020-04-17,Odisha,19,1,60
2020-04-17,Puducherry,1,0,7
2020-04-17,Punjab,27,13,186
2020-04-17,Rajasthan,164,11,1131
2020-04-17,Tamil Nadu,180,15,1267
2020-04-17,Telengana,186,18,743
2020-04-17,Tripura,1,0,2
2020-04-17,Uttarakhand,9,0,37
2020-04-17,Uttar Pradesh,74,14,846
2020-04-17,West Bengal,51,10,255
2020-04-18,Andaman and Nicobar Islands,11,0,12
2020-04-18,Andhra Pradesh,42,15,603
2020-04-18,Arunachal Pradesh,0,0,1
2020-04-18,Assam,9,1,35
2020-04-18,Bihar,37,2,85
2020-04-18,Chandigarh,9,0,21
2020-04-18,Chhattisgarh,24,0,36
2020-04-18,Delhi,72,42,1707
2020-04-18,Goa,6,0,7
2020-04-18,Gujarat,88,48,1272
2020-04-18,Haryana,43,3,225
2020-04-18,Himachal Pradesh,16,1,38
2020-04-18,Jammu and Kashmir,42,5,328
2020-04-18,Jharkhand,0,2,33
2020-04-18,Karnataka,92,13,371
2020-04-18,Kerala,255,3,396
2020-04-18,Ladakh,14,0,18
2020-04-18,Madhya Pradesh,69,69,1355
2020-04-18,Maharashtra,331,201,3323
2020-04-18,Manipur,1,0,2
2020-04-18,Meghalaya,0,1,11
2020-04-18,Mizoram,0,0,1
2020-04-18,Nagaland,0,0,0
2020-04-18,Odisha,21,1,60
2020-04-18,Puducherry,3,0,7
2020-04-18,Punjab,27,13,202
2020-04-18,Rajasthan,183,11,1229
2020-04-18,Tamil Nadu,283,15,1323
2020-04-18,Telengana,186,18,791
2020-04-18,Tripura,1,0,2
2020-04-18,Uttarakhand,9,0,42
2020-04-18,Uttar Pradesh,86,14,969
2020-04-18,West Bengal,55,10,287
2020-04-19,Andaman and Nicobar Islands,11,0,14
2020-04-19,Andhra Pradesh,42,15,603
2020-04-19,Arunachal Pradesh,0,0,1
2020-04-19,Assam,12,1,35
2020-04-19,Bihar,37,2,86
2020-04-19,Chandigarh,10,0,23
2020-04-19,Chhattisgarh,24,0,36
2020-04-19,Delhi,72,43,1893
2020-04-19,Goa,6,0,7
2020-04-19,Gujarat,94,58,1604
2020-04-19,Haryana,87,3,233
2020-04-19,Himachal Pradesh,16,1,39
2020-04-19,Jammu and Kashmir,51,5,341
2020-04-19,Jharkhand,0,2,35
2020-04-19,Karnataka,104,14,384
2020-04-19,Kerala,257,3,400
2020-04-19,Ladakh,14,0,18
2020-04-19,Madhya Pradesh,127,70,1407
2020-04-19,Maharashtra,365,211,3651
2020-04-19,Manipur,1,0,2
2020-04-19,Meghalaya,0,1,11
2020-04-19,Mizoram,0,0,1
2020-04-19,Nagaland,0,0,0
2020-04-19,Odisha,24,1,61
2020-04-19,Puducherry,3,0,7
2020-04-19,Punjab,31,16,219
2020-04-19,Rajasthan,183,11,1351
2020-04-19,Tamil Nadu,365,15,1372
2020-04-19,Telengana,186,18,844
2020-04-19,Tripura,1,0,2
2020-04-19,Uttarakhand,9,0,42
2020-04-19,Uttar Pradesh,108,17,1084
2020-04-19,West Bengal,62,12,310
2020-04-20,Andaman and Nicobar Islands,11,0,15
2020-04-20,Andhra Pradesh,92,20,722
2020-04-20,Arunachal Pradesh,0,0,1
2020-04-20,Assam,17,1,35
2020-04-20,Bihar,42,2,96
2020-04-20,Chandigarh,13,0,26
2020-04-20,Chhattisgarh,25,0,36
2020-04-20,Delhi,290,45,2003
2020-04-20,Goa,7,0,7
2020-04-20,Gujarat,106,67,1851
2020-04-20,Haryana,87,3,233
2020-04-20,Himachal Pradesh,16,1,39
2020-04-20,Jammu and Kashmir,56,5,350
2020-04-20,Jharkhand,0,2,42
2020-04-20,Karnataka,111,16,395
2020-04-20,Kerala,270,3,402
2020-04-20,Ladakh,14,0,18
2020-04-20,Madhya Pradesh,127,74,1485
2020-04-20,Maharashtra,507,223,4203
2020-04-20,Manipur,2,0,2
2020-04-20,Meghalaya,0,1,11
2020-04-20,Mizoram,0,0,1
2020-04-20,Nagaland,0,0,0
2020-04-20,Odisha,24,1,68
2020-04-20,Puducherry,3,0,7
2020-04-20,Punjab,31,16,219
2020-04-20,Rajasthan,183,14,1478
2020-04-20,Tamil Nadu,411,15,1477
2020-04-20,Telengana,190,21,873
2020-04-20,Tripura,1,0,2
2020-04-20,Uttarakhand,11,0,44
2020-04-20,Uttar Pradesh,129,17,1176
2020-04-20,West Bengal,66,12,339
2020-04-21,Andaman and Nicobar Islands,11,0,16
2020-04-21,Andhra Pradesh,96,22,757
2020-04-21,Arunachal Pradesh,1,0,1
2020-04-21,Assam,19,1,35
2020-04-21,Bihar,42,2,114
2020-04-21,Chandigarh,13,0,26
2020-04-21,Chhattisgarh,25,0,36
2020-04-21,Delhi,431,47,2081
2020-04-21,Goa,7,0,7
2020-04-21,Gujarat,131,77,2066
2020-04-21,Haryana,127,3,254
2020-04-21,Himachal Pradesh,16,1,39
2020-04-21,Jammu and Kashmir,71,5,368
2020-04-21,Jharkhand,0,2,46
2020-04-21,Karnataka,114,17,415
2020-04-21,Kerala,291,3,408
2020-04-21,Ladakh,14,0,18
2020-04-21,Madhya Pradesh,127,76,1540
2020-04-21,Maharashtra,572,232,4669
2020-04-21,Manipur,2,0,2
2020-04-21,Meghalaya,0,1,11
2020-04-21,Mizoram,0,0,1
2020-04-21,Nagaland,0,0,0
2020-04-21,Odisha,24,1,74
2020-04-21,Puducherry,3,0,7
2020-04-21,Punjab,39,16,245
2020-04-21,Rajasthan,205,25,1576
2020-04-21,Tamil Nadu,457,17,1520
2020-04-21,Telengana,190,23,919
2020-04-21,Tripura,1,0,2
2020-04-21,Uttarakhand,18,0,46
2020-04-21,Uttar Pradesh,140,20,1294
2020-04-21,West Bengal,73,12,392
2020-04-22,Andaman and Nicobar Islands,11,0,17
2020-04-22,Andhra Pradesh,120,24,813
2020-04-22,Arunachal Pradesh,1,0,1
2020-04-22,Assam,19,1,35
2020-04-22,Bihar,46,2,126
2020-04-22,Chandigarh,14,0,27
2020-04-22,Chhattisgarh,26,0,36
2020-04-22,Delhi,611,47,2156
2020-04-22,Goa,7,0,7
2020-04-22,Gujarat,144,95,2272
2020-04-22,Haryana,127,3,254
2020-04-22,Himachal Pradesh,16,1,39
2020-04-22,Jammu and Kashmir,81,5,380
2020-04-22,Jharkhand,0,3,45
2020-04-22,Karnataka,129,17,425
2020-04-22,Kerala,323,3,427
2020-04-22,Ladakh,14,0,18
2020-04-22,Madhya Pradesh,148,80,1592
2020-04-22,Maharashtra,722,251,5221
2020-04-22,Manipur,2,0,2
2020-04-22,Meghalaya,0,1,12
2020-04-22,Mizoram,0,0,1
2020-04-22,Odisha,30,1,82
2020-04-22,Puducherry,3,0,7
2020-04-22,Punjab,49,16,251
2020-04-22,Rajasthan,230,25,1801
2020-04-22,Tamil Nadu,635,18,1596
2020-04-22,Telengana,194,23,945
2020-04-22,Tripura,1,0,2
2020-04-22,Uttarakhand,19,0,46
2020-04-22,Uttar Pradesh,165,21,1412
2020-04-22,West Bengal,73,15,423
2020-04-23,Andaman and Nicobar Islands,11,0,18
2020-04-23,Andhra Pradesh,141,27,895
2020-04-23,Arunachal Pradesh,1,0,1
2020-04-23,Assam,19,1,35
2020-04-23,Bihar,46,2,148
2020-04-23,Chandigarh,14,0,27
2020-04-23,Chhattisgarh,28,0,36
2020-04-23,Delhi,724,48,2248
2020-04-23,Goa,7,0,7
2020-04-23,Gujarat,179,103,2407
2020-04-23,Haryana,140,3,262
2020-04-23,Himachal Pradesh,18,1,40
2020-04-23,Jammu and Kashmir,92,5,407
2020-04-23,Jharkhand,8,3,49
2020-04-23,Karnataka,141,17,443
2020-04-23,Kerala,324,3,438
2020-04-23,Ladakh,14,0,18
2020-04-23,Madhya Pradesh,148,81,1695
2020-04-23,Maharashtra,789,269,5652
2020-04-23,Manipur,2,0,2
2020-04-23,Meghalaya,0,1,12
2020-04-23,Mizoram,0,0,1
2020-04-23,Odisha,32,1,83
2020-04-23,Puducherry,3,0,7
2020-04-23,Punjab,65,16,277
2020-04-23,Rajasthan,230,27,1890
2020-04-23,Tamil Nadu,662,18,1629
2020-04-23,Telengana,197,24,960
2020-04-23,Tripura,1,0,2
2020-04-23,Uttarakhand,23,0,46
2020-04-23,Uttar Pradesh,187,21,1509
2020-04-23,West Bengal,79,15,456
2020-04-24,Andaman and Nicobar Islands,11,0,22
2020-04-24,Andhra Pradesh,145,29,955
2020-04-24,Arunachal Pradesh,1,0,1
2020-04-24,Assam,19,1,36
2020-04-24,Bihar,46,2,176
2020-04-24,Chandigarh,14,0,27
2020-04-24,Chhattisgarh,28,0,36
2020-04-24,Delhi,808,50,2376
2020-04-24,Goa,7,0,7
2020-04-24,Gujarat,258,112,2624
2020-04-24,Haryana,156,3,272
2020-04-24,Himachal Pradesh,18,1,40
2020-04-24,Jammu and Kashmir,92,5,427
2020-04-24,Jharkhand,8,3,55
2020-04-24,Karnataka,150,18,463
2020-04-24,Kerala,324,3,448
2020-04-24,Ladakh,14,0,18
2020-04-24,Madhya Pradesh,203,83,1852
2020-04-24,Maharashtra,840,283,6430
2020-04-24,Manipur,2,0,2
2020-04-24,Meghalaya,0,1,12
2020-04-24,Mizoram,0,0,1
2020-04-24,Odisha,33,1,90
2020-04-24,Puducherry,3,0,7
2020-04-24,Punjab,65,16,277
2020-04-24,Rajasthan,230,27,1964
2020-04-24,Tamil Nadu,752,20,1683
2020-04-24,Telengana,253,26,984
2020-04-24,Tripura,1,0,2
2020-04-24,Uttarakhand,24,0,47
2020-04-24,Uttar Pradesh,206,24,1604
2020-04-24,West Bengal,103,15,514
2020-04-25,Andaman and Nicobar Islands,11,0,27
2020-04-25,Andhra Pradesh,171,31,1061
2020-04-25,Arunachal Pradesh,1,0,1
2020-04-25,Assam,19,1,36
2020-04-25,Bihar,46,2,228
2020-04-25,Chandigarh,15,0,28
2020-04-25,Chhattisgarh,30,0,36
2020-04-25,Delhi,857,53,2514
2020-04-25,Goa,7,0,7
2020-04-25,Gujarat,265,127,2815
2020-04-25,Haryana,156,3,272
2020-04-25,Himachal Pradesh,18,1,40
2020-04-25,Jammu and Kashmir,109,5,454
2020-04-25,Jharkhand,9,3,59
2020-04-25,Karnataka,153,18,489
2020-04-25,Kerala,331,4,451
2020-04-25,Ladakh,14,0,20
2020-04-25,Madhya Pradesh,210,92,1952
2020-04-25,Maharashtra,957,301,6817
2020-04-25,Manipur,2,0,2
2020-04-25,Meghalaya,0,1,12
2020-04-25,Mizoram,0,0,1
2020-04-25,Odisha,33,1,94
2020-04-25,Puducherry,3,0,7
2020-04-25,Punjab,67,17,298
2020-04-25,Rajasthan,230,27,2034
2020-04-25,Tamil Nadu,866,22,1755
2020-04-25,Telengana,253,26,984
2020-04-25,Tripura,1,0,2
2020-04-25,Uttarakhand,25,0,48
2020-04-25,Uttar Pradesh,248,26,1778
2020-04-25,West Bengal,103,18,571
2020-04-26,Andaman and Nicobar Islands,11,0,33
2020-04-26,Andhra Pradesh,231,31,1097
2020-04-26,Arunachal Pradesh,1,0,1
2020-04-26,Assam,19,1,36
2020-04-26,Bihar,46,2,251
2020-04-26,Chandigarh,17,0,30
2020-04-26,Chhattisgarh,32,0,37
2020-04-26,Delhi,869,54,2625
2020-04-26,Goa,7,0,7
2020-04-26,Gujarat,282,133,3071
2020-04-26,Haryana,176,3,289
2020-04-26,Himachal Pradesh,22,1,40
2020-04-26,Jammu and Kashmir,112,6,494
2020-04-26,Jharkhand,13,3,67
2020-04-26,Karnataka,177,18,501
2020-04-26,Kerala,338,4,458
2020-04-26,Ladakh,14,0,20
2020-04-26,Madhya Pradesh,210,99,2096
2020-04-26,Maharashtra,1076,323,7628
2020-04-26,Manipur,2,0,2
2020-04-26,Meghalaya,0,1,12
2020-04-26,Mizoram,0,0,1
2020-04-26,Odisha,34,1,103
2020-04-26,Puducherry,3,0,7
2020-04-26,Punjab,67,17,298
2020-04-26,Rajasthan,493,33,2083
2020-04-26,Tamil Nadu,960,23,1821
2020-04-26,Telengana,280,26,991
2020-04-26,Tripura,2,0,2
2020-04-26,Uttarakhand,26,0,50
2020-04-26,Uttar Pradesh,289,29,1843
2020-04-26,West Bengal,105,18,611
2020-04-27,Andaman and Nicobar Islands,11,0,33
2020-04-27,Andhra Pradesh,235,31,1177
2020-04-27,Arunachal Pradesh,1,0,1
2020-04-27,Assam,27,1,36
2020-04-27,Bihar,56,2,277
2020-04-27,Chandigarh,17,0,30
2020-04-27,Chhattisgarh,32,0,37
2020-04-27,Delhi,877,54,2918
2020-04-27,Goa,7,0,7
2020-04-27,Gujarat,313,151,3301
2020-04-27,Haryana,176,3,289
2020-04-27,Himachal Pradesh,22,1,40
2020-04-27,Jammu and Kashmir,137,6,523
2020-04-27,Jharkhand,13,3,82
2020-04-27,Karnataka,188,20,511
2020-04-27,Kerala,342,4,469
2020-04-27,Ladakh,14,0,20
2020-04-27,Madhya Pradesh,302,106,2168
2020-04-27,Maharashtra,1188,342,8068
2020-04-27,Manipur,2,0,2
2020-04-27,Meghalaya,0,1,12
2020-04-27,Mizoram,0,0,1
2020-04-27,Odisha,35,1,108
2020-04-27,Puducherry,3,0,8
2020-04-27,Punjab,71,18,313
2020-04-27,Rajasthan,518,41,2185
2020-04-27,Tamil Nadu,1020,24,1885
2020-04-27,Telengana,280,26,1002
2020-04-27,Tripura,2,0,2
2020-04-27,Uttarakhand,33,0,51
2020-04-27,Uttar Pradesh,335,31,1955
2020-04-27,West Bengal,105,20,649
2020-04-28,Andaman and Nicobar Islands,11,0,33
2020-04-28,Andhra Pradesh,258,31,1259
2020-04-28,Arunachal Pradesh,1,0,1
2020-04-28,Assam,27,1,38
2020-04-28,Bihar,57,2,346
2020-04-28,Chandigarh,17,0,40
2020-04-28,Chhattisgarh,32,0,37
2020-04-28,Delhi,877,54,3108
2020-04-28,Goa,7,0,7
2020-04-28,Gujarat,394,162,3548
2020-04-28,Haryana,183,3,296
2020-04-28,Himachal Pradesh,22,1,40
